images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/202277.jpg', 'path': 'full/e9b945e559168f42734ebc1a475d5b976de3dfd9.jpg', 'checksum': '36007cec17d33e40326ed31f23559e6b'}]",Corsair CS-M Series 450W,/productinfo/202277/corsair-cs-m-series-450w,Hardware.info,"€ 73,19",http://content.hwigroup.net/images/products/micro_thumbs/202277.jpg,"450 W, 92 %, 80 Plus Gold, Modulair, 35.5 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/006200.jpg', 'path': 'full/f685a0a48b82f58dc5015e05123c4f6ab5c1df33.jpg', 'checksum': '63b7307f774f76be40905fe1a154b06e'}]",Cooler Master Real Power M620,/productinfo/6200/cooler-master-real-power-m620,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/006200.jpg,"620 W, 80 %, 80 Plus, Modulair, 43 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/200908.jpg', 'path': 'full/5325cfb28e96e62d2cdaac9c17d2049a596a55cc.jpg', 'checksum': 'ac0aeeeb98f6f4884fe83fbf5d44fd09'}]",Cooler Master GM-Series G450M,/productinfo/200908/cooler-master-gm-series-g450m,Hardware.info,"€ 50,62",http://content.hwigroup.net/images/products/micro_thumbs/200908.jpg,"450 W, 81 %, 80 Plus Bronze, Modulair, 34 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/198270.jpg', 'path': 'full/8c1831729d1135a20524fd2051545955b6104eae.jpg', 'checksum': 'f89cabe432cf33e03feb3c6e228cf157'}]",Corsair RM Series 550W,/productinfo/198270/corsair-rm-series-550w,Hardware.info,"€ 107,63",http://content.hwigroup.net/images/products/micro_thumbs/198270.jpg,"550 W, 92 %, 80 Plus Gold, Modulair, 45.8 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/217227.jpg', 'path': 'full/1b7db1674861cebc27cb2300ce1f20736de74316.jpg', 'checksum': '9487d416dadeaa7626c54c079cd014ae'}]",Seasonic G-Series 550W PCGH Edition,/productinfo/217227/seasonic-g-series-550w-pcgh-edition,Hardware.info,"€ 93,34",http://content.hwigroup.net/images/products/micro_thumbs/217227.jpg,"550 W, 92 %, 80 Plus Gold, Modulair, 45 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/115205.jpg', 'path': 'full/890c347fccb37f4f570ad1b1d7e9867dda562752.jpg', 'checksum': '072e2d233813e83f488a8e5a60ae41dd'}]",Seasonic SS-300SFD 300W,/productinfo/115205/seasonic-ss-300sfd-300w,Hardware.info,"€ 38,19",http://content.hwigroup.net/images/products/micro_thumbs/115205.jpg,"300 W, 81 %, 80 Plus, 22.5 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/061412.jpg', 'path': 'full/66eca3bd516e450358dd66e0fe68992161b77e4c.jpg', 'checksum': 'f1c3c6f8390fa13eadc4d7aef249a98a'}]",Antec TruePower 650W,/productinfo/61412/antec-truepower-650w,Hardware.info,"€ 83,49",http://content.hwigroup.net/images/products/micro_thumbs/061412.jpg,"650 W, 82 %, 80 Plus Bronze, Modulair, 54 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188790.jpg', 'path': 'full/4970211e99ffca15f92cd70638678b189e22c6f1.jpg', 'checksum': 'd3279f3231ddebb3359308e8c81c5d79'}]",Be quiet! Pure Power L8 400W,/productinfo/188790/be-quiet!-pure-power-l8-400w,Hardware.info,"€ 51,08",http://content.hwigroup.net/images/products/micro_thumbs/188790.jpg,"400 W, 88 %, 80 Plus Bronze, 30 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/208105.jpg', 'path': 'full/4b56e23da0153a604bc7d5491a46b1679a26ebc9.jpg', 'checksum': 'f8d5e21f47554aec316bb5bb226f0845'}]",Be quiet! TFX Power 2 Gold 300W,/productinfo/208105/be-quiet!-tfx-power-2-gold-300w,Hardware.info,"€ 60,27",http://content.hwigroup.net/images/products/micro_thumbs/208105.jpg,"300 W, 90 %, 80 Plus Gold, 24 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/222019.jpg', 'path': 'full/993233115f180dec4898bc1f041c55edf55bf285.jpg', 'checksum': '10df02d10a4ccf516d1e11f537703b51'}]",Cooler Master V-Series Semi-Modular 750W,/productinfo/222019/cooler-master-v-series-semi-modular-750w,Hardware.info,"€ 102,85",http://content.hwigroup.net/images/products/micro_thumbs/222019.jpg,"750 W, 90 %, 80 Plus Gold, Modulair, 62 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/170778.jpg', 'path': 'full/f58a67b21b3a3e8ae45b22999d372959b4376bd4.jpg', 'checksum': '9956af86dbd1d6b4365ab0da51f79dae'}]",Corsair CX600M,/productinfo/170778/corsair-cx600m,Hardware.info,"€ 77,52",http://content.hwigroup.net/images/products/micro_thumbs/170778.jpg,"600 W, 81 %, 80 Plus Bronze, Modulair, 46 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/170779.jpg', 'path': 'full/a428307ebe7a94252b5a8e2a1f6eae7d6eeae614.jpg', 'checksum': 'fb1f07ae145e69da10a751a8670b06af'}]",Corsair CX750M,/productinfo/170779/corsair-cx750m,Hardware.info,"€ 95,61",http://content.hwigroup.net/images/products/micro_thumbs/170779.jpg,"750 W, 81 %, 80 Plus Bronze, Modulair, 62 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/232732.jpg', 'path': 'full/5564f81423cf9b0a9dac945a77887a2449936451.jpg', 'checksum': '7c5ca0524eccf9ed690cb7b83a6a986d'}]",Corsair HX1000i,/productinfo/232732/corsair-hx1000i,Hardware.info,"€ 210,09",http://content.hwigroup.net/images/products/micro_thumbs/232732.jpg,"1000 W, 92 %, 80 Plus Platinum, Modulair, 83.3 A"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/132140.jpg', 'path': 'full/51a6119402625e346c82677874abdc381eb7c011.jpg', 'checksum': 'b60ef48573f4b4c78e7d1d83bbc6f805'}]",Seasonic M12II Bronze 750W,/productinfo/132140/seasonic-m12ii-bronze-750w,Hardware.info,"€ 107,94",http://content.hwigroup.net/images/products/micro_thumbs/132140.jpg,"750 W, 82 %, 80 Plus Bronze, Modulair, 62 A"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000229.png', 'path': 'full/5ea8a03eb3f35a544ab8404b4c7cb1ed90d3e101.jpg', 'checksum': 'fad5f62c29a04642f5c3fd9f5a6ca643'}]",EVGA SuperNova G2 750W,/productinfo/210670/evga-supernova-g2-750w,Hardware.info,"€ 115,09",http://content.hwigroup.net/images/brands/micro_thumbs/000229.png,"750 W, 88 %, 80 Plus Gold, Modulair, 62.4 A"
