images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000019.png', 'path': 'full/ebd2c5eaa1146e7f0dc0f257956b81b8550d4fad.jpg', 'checksum': 'f7a6551f7c00822cbc33eda549b9c314'}]",Lite-On DH-16D3S-02C,/productinfo/32431/lite-on-dh-16d3s-02c,Hardware.info,,http://content.hwigroup.net/images/brands/micro_thumbs/000019.png,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000019.png', 'path': 'full/ebd2c5eaa1146e7f0dc0f257956b81b8550d4fad.jpg', 'checksum': 'f7a6551f7c00822cbc33eda549b9c314'}]",Lite-On Ultra slim DVD-RW Internal,/productinfo/216198/lite-on-ultra-slim-dvd-rw-internal,Hardware.info,"€ 28,88",http://content.hwigroup.net/images/brands/micro_thumbs/000019.png,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000025.png', 'path': 'full/55ed6483fabe9613b52058372955d347f51df9f6.jpg', 'checksum': 'a0e7fa4e1cbfe81cfe0fb346b7ca1620'}]",Pioneer BDR-XD05,/productinfo/215772/pioneer-bdr-xd05,Hardware.info,,http://content.hwigroup.net/images/brands/micro_thumbs/000025.png,Extern
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000025.png', 'path': 'full/55ed6483fabe9613b52058372955d347f51df9f6.jpg', 'checksum': 'a0e7fa4e1cbfe81cfe0fb346b7ca1620'}]",Pioneer BDR-XD05T,/productinfo/215773/pioneer-bdr-xd05t,Hardware.info,"€ 118,30",http://content.hwigroup.net/images/brands/micro_thumbs/000025.png,"Extern, Firewire"
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000025.png', 'path': 'full/55ed6483fabe9613b52058372955d347f51df9f6.jpg', 'checksum': 'a0e7fa4e1cbfe81cfe0fb346b7ca1620'}]",Pioneer BDR-XS05,/productinfo/237240/pioneer-bdr-xs05,Hardware.info,"€ 131,24",http://content.hwigroup.net/images/brands/micro_thumbs/000025.png,Extern
"[{'url': 'http://content.hwigroup.net/images/brands/micro_thumbs/000026.png', 'path': 'full/8e9b965743eff2df97a8f4e966367cb503085391.jpg', 'checksum': '45a60115eac5bace9b43a6803cf1cc84'}]",Plextor PX-612U,/productinfo/154026/plextor-px-612u,Hardware.info,,http://content.hwigroup.net/images/brands/micro_thumbs/000026.png,"Extern, USB 2.0, 8 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/042862.jpg', 'path': 'full/db7a76b2c26addc6441208a78d02796bc97da30a.jpg', 'checksum': 'c69ff5dcb1415e826ec4385712065a55'}]",ASUS DRW-2014L1T Black OEM,/productinfo/42862/asus-drw-2014l1t-black-oem,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/042862.jpg,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/013233.jpg', 'path': 'full/573101dc3b48c5f4d8763b0fb395b21618784d09.jpg', 'checksum': '8b395379541f10ce0f3d06e17f6d5fe7'}]",ASUS DRW-2014L1T Black/Silver,/productinfo/13233/asus-drw-2014l1t-blacksilver,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/013233.jpg,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/063106.jpg', 'path': 'full/b66e86936433302d7c18d7abf650838981ba8436.jpg', 'checksum': 'f38f064131dd415deb33f1d9fef42123'}]",ASUS DRW-22B1ST Black OEM,/productinfo/63106/asus-drw-22b1st-black-oem,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/063106.jpg,"Intern, Serial ATA, 22 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/044682.jpg', 'path': 'full/0a5368f81e7d9d5102a4a26c379d99dbf1763091.jpg', 'checksum': '0f09c72371585c7f23e0a7bc915c2b7d'}]",ASUS DVD-E818AT,/productinfo/44682/asus-dvd-e818at,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/044682.jpg,"Intern, Serial ATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/145517.jpg', 'path': 'full/424a770bcc2156036cb14f86a4695e42c39e84ca.jpg', 'checksum': '48d69ef52bc87a2a62ac281175f58479'}]",ASUS SBC-06D2X-U,/productinfo/145517/asus-sbc-06d2x-u,Hardware.info,"€ 70,54",http://content.hwigroup.net/images/products/micro_thumbs/145517.jpg,"Extern, USB 2.0, 8 x, 6 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/000418.jpg', 'path': 'full/0e9345211e7602b3e4f8a7f398af7e6d0ad57803.jpg', 'checksum': '9479f79f711c3cb35c26a38917945fba'}]",BenQ DW1620,/productinfo/418/benq-dw1620,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/000418.jpg,"Intern, Atapi IDE, 16 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/001114.jpg', 'path': 'full/5b15f84fbc430a5329d6932d00dd4f9749f775d0.jpg', 'checksum': '363002bce6161b760be9b3fe935febe5'}]",BenQ DW1640,/productinfo/1114/benq-dw1640,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/001114.jpg,"Intern, Atapi IDE, 16 x"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/038875.jpg', 'path': 'full/e38a972ffc8fe55cd584779346c43a42e54e899e.jpg', 'checksum': '062d06992565ff2478966e2b97146319'}]",Fantom Drives Premier 16x Dual Layer DVD+/-RW USB 2.0 Drive,/productinfo/38875/fantom-drives-premier-16x-dual-layer-dvd+-rw-usb-20-drive,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/038875.jpg,"Extern, USB 2.0"
