images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/158611.jpg', 'path': 'full/53591a8766a49c5d64d44dc6c30696e1b306238a.jpg', 'checksum': 'b797b2c8b202dabf93675e338cf0d361'}]",Seagate Barracuda 7200.14 250GB,/productinfo/158611/seagate-barracuda-720014-250gb,Hardware.info,"€ 53,58",http://content.hwigroup.net/images/products/micro_thumbs/158611.jpg,"Harddisk, 250 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/211194.jpg', 'path': 'full/043bb8182a960875689094f5754cdd8297ab0d39.jpg', 'checksum': '086526d3dadb0ca168e15b1157e34192'}]",Seagate Desktop HDD 5TB,/productinfo/211194/seagate-desktop-hdd-5tb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/211194.jpg,"Harddisk, 5000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/241963.jpg', 'path': 'full/754e01415ed455a0e0a47561bfcb2bd7840db4de.jpg', 'checksum': '792f0d1cc7074f94ddbba976cba1de3c'}]",Seagate Momentus SpinPoint 2TB,/productinfo/241963/seagate-momentus-spinpoint-2tb,Hardware.info,"€ 113,84",http://content.hwigroup.net/images/products/micro_thumbs/241963.jpg,"Harddisk, 2000 GB, 5400 rpm, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/101619.jpg', 'path': 'full/a9600331605df29f7fa65944a0be37ace0e2ef22.jpg', 'checksum': 'dc8296e45e1563f64aa00755b38b2b2c'}]",Seagate Momentus XT 500GB,/productinfo/101619/seagate-momentus-xt-500gb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/101619.jpg,"Harddisk, 500 GB, 7200 rpm, 8 GB, Serial ATA 300, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/187655.jpg', 'path': 'full/b6f6017c72278ad977429bb297f4a550c190c90f.jpg', 'checksum': '0364a5a3295d127d3599cf0ff6cbe327'}]",Seagate NAS HDD 2TB,/productinfo/187655/seagate-nas-hdd-2tb,Hardware.info,"€ 97,40",http://content.hwigroup.net/images/products/micro_thumbs/187655.jpg,"Harddisk, 2000 GB, 5900 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/166798.jpg', 'path': 'full/d9e9fff4bde0e976057f90cee070507e789bc296.jpg', 'checksum': '9410ad6425c0a337143896469c6983fd'}]",Toshiba DT01ACA100 1TB,/productinfo/166798/toshiba-dt01aca100-1tb,Hardware.info,"€ 55,26",http://content.hwigroup.net/images/products/micro_thumbs/166798.jpg,"Harddisk, 1000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/128474.jpg', 'path': 'full/e81b945cb3030b8bdb6a3f2cdee853db59276147.jpg', 'checksum': 'd49d508c80b1f41ad716b444f1f9ed88'}]",Toshiba MK3261GSYN 320GB,/productinfo/128474/toshiba-mk3261gsyn-320gb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/128474.jpg,"Harddisk, 320 GB, 7200 rpm, Serial ATA 300, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/197435.jpg', 'path': 'full/25193f19dd3c13c5572e1b57a889be9b951005ab.jpg', 'checksum': 'ed075104826faacdb0313e14ea43f261'}]",Toshiba MQ01ABD100H 1TB,/productinfo/197435/toshiba-mq01abd100h-1tb,Hardware.info,"€ 86,25",http://content.hwigroup.net/images/products/micro_thumbs/197435.jpg,"SSHD, 1000 GB, 5400 rpm, 8 GB, Serial ATA 600, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/188745.jpg', 'path': 'full/37474529e49bbd36ed88fdd527735e496765dd85.jpg', 'checksum': 'dc4523be814760a5ef53c77f7c94c369'}]",Western Digital SE 4TB,/productinfo/188745/western-digital-se-4tb,Hardware.info,"€ 229,97",http://content.hwigroup.net/images/products/micro_thumbs/188745.jpg,"Harddisk, 4000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/157262.jpg', 'path': 'full/cf26684357923ff71f9fc90a2208f24d7239c437.jpg', 'checksum': 'fe5183071d1766b3fbf85e75f8bd47ee'}]","Western Digital Scorpio Green 2TB (SATA2, 8MB)",/productinfo/157262/western-digital-scorpio-green-2tb-sata2-8mb,Hardware.info,"€ 121,34",http://content.hwigroup.net/images/products/micro_thumbs/157262.jpg,"Harddisk, 2000 GB, 5200 rpm, Serial ATA 300, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/234360.jpg', 'path': 'full/082ea54e47045fb09bc179c3b4131a8abb49ca30.jpg', 'checksum': '44fa70b8b99c99e19421ef011dc86b90'}]",Adata Premier Pro SP900 128GB (M.2 2242),/productinfo/234360/adata-premier-pro-sp900-128gb-m2-2242,Hardware.info,"€ 76,92",http://content.hwigroup.net/images/products/micro_thumbs/234360.jpg,"SSD, 128 GB, 0 rpm, Serial ATA 600, SandForce SF-2281, 550 MB/s, 530 MB/s, M.2 2242"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/210551.jpg', 'path': 'full/7c11db3589116fa2f2862932957f3b04c6755cd0.jpg', 'checksum': 'f5a13c1266eca224aee0e1a3dccff232'}]",Crucial M550 256GB (mSATA),/productinfo/210551/crucial-m550-256gb-msata,Hardware.info,"€ 142,52",http://content.hwigroup.net/images/products/micro_thumbs/210551.jpg,"SSD, 256 GB, 0 rpm, Serial ATA 600, Marvell 88SS9189, 550 MB/s, 500 MB/s, mSATA"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/153921.jpg', 'path': 'full/c099269a10b1e7d432758129947414e7dce442e6.jpg', 'checksum': '5f79ccc949e54e34d180963cea3855f9'}]",Geil Zenith S3 120GB,/productinfo/153921/geil-zenith-s3-120gb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/153921.jpg,"SSD, 120 GB, 0 rpm, Serial ATA 600, SandForce SF-2281, 555 MB/s, 525 MB/s, 2.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/118445.jpg', 'path': 'full/e22a11f84f631a5ad2e5626fe61a77d76752f223.jpg', 'checksum': '32bc79f12914a05cd0346626eb8ea913'}]",HGST Ultrastar 7K3000 3TB,/productinfo/118445/hgst-ultrastar-7k3000-3tb,Hardware.info,"€ 224,16",http://content.hwigroup.net/images/products/micro_thumbs/118445.jpg,"Harddisk, 3000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/130954.jpg', 'path': 'full/2254b661f2cc40890509cb5e5c6e1f8fe4a94616.jpg', 'checksum': '3b57e57d1334fb86ed0085113b780b9e'}]",Hitachi Deskstar 7K1000.D 1TB,/productinfo/130954/hitachi-deskstar-7k1000d-1tb,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/130954.jpg,"Harddisk, 1000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/116598.jpg', 'path': 'full/637b4ddaefa970ee0d0ee4ee49ede1caf2863e50.jpg', 'checksum': '685a52c9477b6bc1cc75ca37026f12ef'}]",Hitachi Deskstar 7K3000 2TB (SATA3),/productinfo/116598/hitachi-deskstar-7k3000-2tb-sata3,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/116598.jpg,"Harddisk, 2000 GB, 7200 rpm, Serial ATA 600, 3.5 inch"
