images,name,url,webshop,price,image_urls,desc
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/245111.jpg', 'path': 'full/9267c5d2b39bf459dfcfa087c3715a7a511148a2.jpg', 'checksum': 'd568beb01d6ddf39f15d3903ff103b6a'}]",ASUS X99-A,/productinfo/245111/asus-x99-a,Hardware.info,"€ 251,07",http://content.hwigroup.net/images/products/micro_thumbs/245111.jpg,"ATX, Socket 2011-3, DDR4, Intel X99"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/185777.jpg', 'path': 'full/de31add53c50525dbaf824a0a2e1a2d8f2554da0.jpg', 'checksum': '84b99e9468ca3849f0e2a867afca914b'}]",ASRock B85M-ITX,/productinfo/185777/asrock-b85m-itx,Hardware.info,"€ 77,63",http://content.hwigroup.net/images/products/micro_thumbs/185777.jpg,"Mini ITX, Socket 1150, DDR3, Intel B85"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/243508.jpg', 'path': 'full/47d506ec540b514dacd4e37861b1890dc302ed4e.jpg', 'checksum': '6536a12e8b00e7818c193711c958af7b'}]",MSI X99S Gaming 9 AC,/productinfo/243508/msi-x99s-gaming-9-ac,Hardware.info,"€ 388,46",http://content.hwigroup.net/images/products/micro_thumbs/243508.jpg,"ATX, Socket 2011-3, DDR4, Intel X99"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/218749.jpg', 'path': 'full/ae55aad181a31fd957fbfa9f57258f182c25c49c.jpg', 'checksum': 'f3104f3ac4ddb38ab4a3f20055bca5fe'}]",Gigabyte H97N WiFi,/productinfo/218749/gigabyte-h97n-wifi,Hardware.info,"€ 117,28",http://content.hwigroup.net/images/products/micro_thumbs/218749.jpg,"Mini ITX, Socket 1150, DDR3, Intel H97"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/184209.jpg', 'path': 'full/2ca0f254c9d9f72471698f141b7986c6ed8ebbd0.jpg', 'checksum': 'c20d1bc14aeb1c525f5d0c0de84438d4'}]",ASRock 970 Pro3 R2.0,/productinfo/184209/asrock-970-pro3-r20,Hardware.info,"€ 67,71",http://content.hwigroup.net/images/products/micro_thumbs/184209.jpg,"ATX, Socket AM3+, DDR3, AMD 970"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/218747.jpg', 'path': 'full/2dfe9679f3469df02fd61950744879d689482dba.jpg', 'checksum': '2a8321071fa93407eb484419f857a9b7'}]",Gigabyte H97-D3H,/productinfo/218747/gigabyte-h97-d3h,Hardware.info,"€ 101,73",http://content.hwigroup.net/images/products/micro_thumbs/218747.jpg,"ATX, Socket 1150, DDR3, Intel H97"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/216681.jpg', 'path': 'full/ca72b4f224a40a5ae6bb7f49ff6b078e60d552d2.jpg', 'checksum': 'c9df6aac0d770410a46a57c51222fe2f'}]",ASUS Maximus VII Hero,/productinfo/216681/asus-maximus-vii-hero,Hardware.info,"€ 192,46",http://content.hwigroup.net/images/products/micro_thumbs/216681.jpg,"ATX, Socket 1150, DDR3, Intel Z97"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/202549.jpg', 'path': 'full/ce409e5e5926712107473ca8d1e441f4d9b1288b.jpg', 'checksum': 'a063fead6fd0663e8a248690bf6613ef'}]",ASUS Rampage IV Black Edition,/productinfo/202549/asus-rampage-iv-black-edition,Hardware.info,"€ 419,35",http://content.hwigroup.net/images/products/micro_thumbs/202549.jpg,"Extended ATX, Socket 2011, DDR3, Intel X79"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/218746.jpg', 'path': 'full/5c1a507a9d690991ceceb4ffc872cad04ffd8954.jpg', 'checksum': '0ac679ef3aa7e32b276fc2e65ae90be3'}]",Gigabyte Z97M-D3H,/productinfo/218746/gigabyte-z97m-d3h,Hardware.info,"€ 103,80",http://content.hwigroup.net/images/products/micro_thumbs/218746.jpg,"Micro ATX, Socket 1150, DDR3, Intel Z97"
"[{'url': 'http://content.hwigroup.net/images/products/micro_thumbs/147838.jpg', 'path': 'full/683489b02a918d370e6e2e75aebcd503c300d6be.jpg', 'checksum': '35453bc473cda97ae7c56314b77c78c2'}]",ASUS Sabertooth Z77,/productinfo/147838/asus-sabertooth-z77,Hardware.info,,http://content.hwigroup.net/images/products/micro_thumbs/147838.jpg,"ATX, Socket 1155, DDR3, Intel Z77"
